name,images,Roll_num,Reg_num,ex_atn,DAA,SEPM,DL,NLP,CN,APT,EEIM,MP,DAA_PR,DL_PR,NLP_PR
Mary_Elizabeth_Mastrantonio,1.0,M2639,22ACSE8154455,0,0,0,0,0,0,0,0,0,0,0,0
Masaru_Hayami,1.0,M2640,22ACSE7431322,0,0,0,0,0,0,0,0,0,0,0,0
Matthew_Vaughan,1.0,M2641,22ACSE8020823,0,0,0,0,0,0,0,0,0,0,0,0
Melchor_Cob_Castro,1.0,M2642,22ACSE5669433,0,0,0,0,0,0,0,0,0,0,0,0
Michael_Arif,1.0,M2643,22ACSE2402034,0,0,0,0,0,0,0,0,0,0,0,0
Michael_Linscott,1.0,M2644,22ACSE4961140,0,0,0,0,0,0,0,0,0,0,0,0
Michael_Phelps,5.0,M2645,22ACSE9007557,0,0,0,0,0,0,0,0,0,0,0,0
Michele_Placido,1.0,M2646,22ACSE5145370,0,0,0,0,0,0,0,0,0,0,0,0
Mick_Jagger,5.0,M2647,22ACSE8473245,0,0,0,0,0,0,0,0,0,0,0,0
Mickey_Gilley,1.0,M2648,22ACSE6987989,0,0,0,0,0,0,0,0,0,0,0,0
Mickey_Rooney,1.0,M2649,22ACSE5196333,0,0,0,0,0,0,0,0,0,0,0,0
Miguel_Cotto,1.0,M2650,22ACSE9192742,0,0,0,0,0,0,0,0,0,0,0,0
Miguel_Estrada,2.0,M2651,22ACSE6359370,0,0,0,0,0,0,0,0,0,0,0,0
Mike_Alden,1.0,M2652,22ACSE1435958,0,0,0,0,0,0,0,0,0,0,0,0
Mike_Myers,7.0,M2653,22ACSE8738693,0,0,0,0,0,0,0,0,0,0,0,0
Mike_Samp,1.0,M2654,22ACSE6689088,0,0,0,0,0,0,0,0,0,0,0,0
Mireya_Elisa_Moscoso_Rodriguez,1.0,M2655,22ACSE8445349,0,0,0,0,0,0,0,0,0,0,0,0
Mo_Elleithee,1.0,M2656,22ACSE2378955,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed_Ashraf_Hafiz,1.0,M2657,22ACSE2105534,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed_Salmane,1.0,M2658,22ACSE9475646,0,0,0,0,0,0,0,0,0,0,0,0
Momir_Nikolic,1.0,M2659,22ACSE3826815,0,0,0,0,0,0,0,0,0,0,0,0
Monique_Gagnon-Tremblay,1.0,M2660,22ACSE4084510,0,0,0,0,0,0,0,0,0,0,0,0
Morgan_Fairchild,1.0,M2661,22ACSE5662928,0,0,0,0,0,0,0,0,0,0,0,0
Muffet_McGraw,1.0,M2662,22ACSE9318617,0,0,0,0,0,0,0,0,0,0,0,0
Mukhtar_Alytnbayev,1.0,M2663,22ACSE2022441,0,0,0,0,0,0,0,0,0,0,0,0
Nadine_Vinzens,2.0,M2664,22ACSE3768516,0,0,0,0,0,0,0,0,0,0,0,0
Narendra_Modi,1.0,M2665,22ACSE1315547,0,0,0,0,0,0,0,0,0,0,0,0
Nate_Huffman,1.0,M2666,22ACSE4105799,0,0,0,0,0,0,0,0,0,0,0,0
Nathan_Lane,2.0,M2667,22ACSE7849577,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas_Cage,4.0,M2668,22ACSE1257559,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas_Kiefer,1.0,M2669,22ACSE1592599,0,0,0,0,0,0,0,0,0,0,0,0
Nicole_Kidman,19.0,M2670,22ACSE7834872,0,0,0,0,0,0,0,0,0,0,0,0
Noer_Moeis,1.0,M2671,22ACSE7237150,0,0,0,0,0,0,0,0,0,0,0,0
Norio_Ohga,1.0,M2672,22ACSE1257643,0,0,0,0,0,0,0,0,0,0,0,0
Olivier_Boulay,1.0,M2673,22ACSE2432301,0,0,0,0,0,0,0,0,0,0,0,0
Omar_Sharif,4.0,M2674,22ACSE8527030,0,0,0,0,0,0,0,0,0,0,0,0
Oracene_Williams,1.0,M2675,22ACSE5999573,0,0,0,0,0,0,0,0,0,0,0,0
Otto_Reich,1.0,M2676,22ACSE2854624,0,0,0,0,0,0,0,0,0,0,0,0
Paddy_Long,1.0,M2677,22ACSE1856661,0,0,0,0,0,0,0,0,0,0,0,0
Parris_Glendening,2.0,M2678,22ACSE6357578,0,0,0,0,0,0,0,0,0,0,0,0
Patricia_Garone,1.0,M2679,22ACSE6956655,0,0,0,0,0,0,0,0,0,0,0,0
Patricia_Hearst,1.0,M2680,22ACSE9353009,0,0,0,0,0,0,0,0,0,0,0,0
Patrick_Bourrat,1.0,M2681,22ACSE4315524,0,0,0,0,0,0,0,0,0,0,0,0
Patrick_Leahy,2.0,M2682,22ACSE2650414,0,0,0,0,0,0,0,0,0,0,0,0
Patrick_McEnroe,2.0,M2683,22ACSE1351803,0,0,0,0,0,0,0,0,0,0,0,0
Patrick_Stewart,2.0,M2684,22ACSE2154641,0,0,0,0,0,0,0,0,0,0,0,0
Patty_Duke,1.0,M2685,22ACSE8922849,0,0,0,0,0,0,0,0,0,0,0,0
Patty_Sheehan,1.0,M2686,22ACSE9324938,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Bettany,1.0,M2687,22ACSE4688130,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Brandt,1.0,M2688,22ACSE5443511,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Clark,1.0,M2689,22ACSE1319379,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Gascoigne,3.0,M2690,22ACSE3236549,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Greengrass,1.0,M2691,22ACSE6956544,0,0,0,0,0,0,0,0,0,0,0,0
Pauline_Landers,1.0,M2692,22ACSE2563236,0,0,0,0,0,0,0,0,0,0,0,0
Perry_Compton,1.0,M2693,22ACSE7995284,0,0,0,0,0,0,0,0,0,0,0,0
Peter_Camejo,1.0,M2694,22ACSE8896464,0,0,0,0,0,0,0,0,0,0,0,0
Peter_Hillary,2.0,M2695,22ACSE5400143,0,0,0,0,0,0,0,0,0,0,0,0
Peter_Hunt,1.0,M2696,22ACSE9443098,0,0,0,0,0,0,0,0,0,0,0,0
Peter_Max,1.0,M2697,22ACSE9247958,0,0,0,0,0,0,0,0,0,0,0,0
Peter_Mugyeni,1.0,M2698,22ACSE9420629,0,0,0,0,0,0,0,0,0,0,0,0
Phan_Van_Khai,3.0,M2699,22ACSE2095201,0,0,0,0,0,0,0,0,0,0,0,0
Phil_Bredesen,1.0,M2700,22ACSE2350719,0,0,0,0,0,0,0,0,0,0,0,0
Philippe_Gagnon,1.0,M2701,22ACSE4617977,0,0,0,0,0,0,0,0,0,0,0,0
Phillip_Fulmer,1.0,M2702,22ACSE5014174,0,0,0,0,0,0,0,0,0,0,0,0
Pierre_Png,1.0,M2703,22ACSE2447237,0,0,0,0,0,0,0,0,0,0,0,0
Pilar_Montenegro,1.0,M2704,22ACSE8504126,0,0,0,0,0,0,0,0,0,0,0,0
Piotr_Anderszewski,1.0,M2705,22ACSE2789123,0,0,0,0,0,0,0,0,0,0,0,0
Porter_Goss,1.0,M2706,22ACSE6189004,0,0,0,0,0,0,0,0,0,0,0,0
Prince_Claus,4.0,M2707,22ACSE8447480,0,0,0,0,0,0,0,0,0,0,0,0
Pringe_Ernst_August,1.0,M2708,22ACSE4200338,0,0,0,0,0,0,0,0,0,0,0,0
Raghad_Saddam_Hussein,2.0,M2709,22ACSE4900783,0,0,0,0,0,0,0,0,0,0,0,0
Rahul_Dravid,1.0,M2710,22ACSE7542064,0,0,0,0,0,0,0,0,0,0,0,0
Rand_Miller,1.0,M2711,22ACSE6065939,0,0,0,0,0,0,0,0,0,0,0,0
Randall_Tobias,1.0,M2712,22ACSE4303766,0,0,0,0,0,0,0,0,0,0,0,0
Randy_Dryer,1.0,M2713,22ACSE6004742,0,0,0,0,0,0,0,0,0,0,0,0
Randy_Ferbey,1.0,M2714,22ACSE7181726,0,0,0,0,0,0,0,0,0,0,0,0
Ray_Allen,3.0,M2715,22ACSE4272163,0,0,0,0,0,0,0,0,0,0,0,0
Razali_Ismail,1.0,M2716,22ACSE5072646,0,0,0,0,0,0,0,0,0,0,0,0
Reinhard_Buetikofer,1.0,M2717,22ACSE6107594,0,0,0,0,0,0,0,0,0,0,0,0
Rene_Portland,1.0,M2718,22ACSE2014787,0,0,0,0,0,0,0,0,0,0,0,0
Reyyan_Uzuner,1.0,M2719,22ACSE6859830,0,0,0,0,0,0,0,0,0,0,0,0
Rhina_Villatoro,1.0,M2720,22ACSE1728263,0,0,0,0,0,0,0,0,0,0,0,0
Rich_Brooks,1.0,M2721,22ACSE4139198,0,0,0,0,0,0,0,0,0,0,0,0
Richard_Crenna,2.0,M2722,22ACSE6966720,0,0,0,0,0,0,0,0,0,0,0,0
Richard_Gere,10.0,M2723,22ACSE1301617,0,0,0,0,0,0,0,0,0,0,0,0
Richard_Levin,1.0,M2724,22ACSE8091962,0,0,0,0,0,0,0,0,0,0,0,0
Richard_Myers,18.0,M2725,22ACSE5152361,0,0,0,0,0,0,0,0,0,0,0,0
Richard_Pennington,1.0,M2726,22ACSE8677995,0,0,0,0,0,0,0,0,0,0,0,0
Rick_Lu,1.0,M2727,22ACSE6443297,0,0,0,0,0,0,0,0,0,0,0,0
Rick_Romley,3.0,M2728,22ACSE7641112,0,0,0,0,0,0,0,0,0,0,0,0
Rob_Lowe,4.0,M2729,22ACSE4280189,0,0,0,0,0,0,0,0,0,0,0,0
Rob_Niedermayer,1.0,M2730,22ACSE6555211,0,0,0,0,0,0,0,0,0,0,0,0
Robby_Ginepri,2.0,M2731,22ACSE1505512,0,0,0,0,0,0,0,0,0,0,0,0
Robert_Gordon_Card,1.0,M2732,22ACSE7452589,0,0,0,0,0,0,0,0,0,0,0,0
Robert_Kipkoech_Cheruiyot,1.0,M2733,22ACSE5176586,0,0,0,0,0,0,0,0,0,0,0,0
Robert_Lange,1.0,M2734,22ACSE8085114,0,0,0,0,0,0,0,0,0,0,0,0
Robert_Nillson,1.0,M2735,22ACSE8348252,0,0,0,0,0,0,0,0,0,0,0,0
Robert_Weitzel,1.0,M2736,22ACSE3110290,0,0,0,0,0,0,0,0,0,0,0,0
Robert_Witt,2.0,M2737,22ACSE8247017,0,0,0,0,0,0,0,0,0,0,0,0
Robert_Woody_Johnson,1.0,M2738,22ACSE8453393,0,0,0,0,0,0,0,0,0,0,0,0
Roberto_Tovar,1.0,M2739,22ACSE6089443,0,0,0,0,0,0,0,0,0,0,0,0
Rod_Blagojevich,2.0,M2740,22ACSE6720225,0,0,0,0,0,0,0,0,0,0,0,0
Rod_Bryden,1.0,M2741,22ACSE6776250,0,0,0,0,0,0,0,0,0,0,0,0
Rolandas_Paksas,2.0,M2742,22ACSE1973012,0,0,0,0,0,0,0,0,0,0,0,0
Rosa_Haywa_de_Condori,1.0,M2743,22ACSE7550799,0,0,0,0,0,0,0,0,0,0,0,0
Rosny_Desroches,1.0,M2744,22ACSE3794873,0,0,0,0,0,0,0,0,0,0,0,0
Rudi_Voeller,1.0,M2745,22ACSE9667656,0,0,0,0,0,0,0,0,0,0,0,0
Russell_Coutts,2.0,M2746,22ACSE6615357,0,0,0,0,0,0,0,0,0,0,0,0
Ruth_Christofferson,1.0,M2747,22ACSE6525022,0,0,0,0,0,0,0,0,0,0,0,0
Ruth_Dreifuss,2.0,M2748,22ACSE7928659,0,0,0,0,0,0,0,0,0,0,0,0
Ruth_Stubbs,1.0,M2749,22ACSE8354373,0,0,0,0,0,0,0,0,0,0,0,0
Ryan_Drese,1.0,M2750,22ACSE6614415,0,0,0,0,0,0,0,0,0,0,0,0
Sally_Kirkland,4.0,M2751,22ACSE5061125,0,0,0,0,0,0,0,0,0,0,0,0
Saman_Shali,1.0,M2752,22ACSE1608308,0,0,0,0,0,0,0,0,0,0,0,0
Sandra_Milo,1.0,M2753,22ACSE8344751,0,0,0,0,0,0,0,0,0,0,0,0
Santiago_Botero,1.0,M2754,22ACSE8248990,0,0,0,0,0,0,0,0,0,0,0,0
Satnarine_Sharma,1.0,M2755,22ACSE7849343,0,0,0,0,0,0,0,0,0,0,0,0
Scott_Dickson,1.0,M2756,22ACSE5506556,0,0,0,0,0,0,0,0,0,0,0,0
Scott_OGrady,1.0,M2757,22ACSE3526118,0,0,0,0,0,0,0,0,0,0,0,0
Sean_Patrick_OMalley,3.0,M2758,22ACSE5956987,0,0,0,0,0,0,0,0,0,0,0,0
Sebastian_Saja,3.0,M2759,22ACSE3004203,0,0,0,0,0,0,0,0,0,0,0,0
Sereyvuth_Kem,1.0,M2760,22ACSE1881574,0,0,0,0,0,0,0,0,0,0,0,0
Sharess_Harrell,1.0,M2761,22ACSE7311212,0,0,0,0,0,0,0,0,0,0,0,0
Shawn_Kemp,1.0,M2762,22ACSE4276098,0,0,0,0,0,0,0,0,0,0,0,0
Sherry_Fisher,1.0,M2763,22ACSE2326972,0,0,0,0,0,0,0,0,0,0,0,0
Shi_Guangsheng,1.0,M2764,22ACSE5354061,0,0,0,0,0,0,0,0,0,0,0,0
Shigeo_Nagashima,1.0,M2765,22ACSE1624158,0,0,0,0,0,0,0,0,0,0,0,0
Sila_Calderon,4.0,M2766,22ACSE8871739,0,0,0,0,0,0,0,0,0,0,0,0
Simon_Chalk,1.0,M2767,22ACSE6792166,0,0,0,0,0,0,0,0,0,0,0,0
Stanley_Tong,2.0,M2768,22ACSE1398292,0,0,0,0,0,0,0,0,0,0,0,0
Stefanie_De_Roux,1.0,M2769,22ACSE3458627,0,0,0,0,0,0,0,0,0,0,0,0
Stephanie_Cohen_Aloro,1.0,M2770,22ACSE4978741,0,0,0,0,0,0,0,0,0,0,0,0
Stephanie_Moore,1.0,M2771,22ACSE9860629,0,0,0,0,0,0,0,0,0,0,0,0
Stephen_Arigbabu,1.0,M2772,22ACSE3025976,0,0,0,0,0,0,0,0,0,0,0,0
Stephen_Covey,1.0,M2773,22ACSE1522980,0,0,0,0,0,0,0,0,0,0,0,0
Steve_Nesbitt,1.0,M2774,22ACSE1635796,0,0,0,0,0,0,0,0,0,0,0,0
Steve_Park,2.0,M2775,22ACSE8280725,0,0,0,0,0,0,0,0,0,0,0,0
Steven_Kinlock,1.0,M2776,22ACSE7005041,0,0,0,0,0,0,0,0,0,0,0,0
Suh_Chung-won,1.0,M2777,22ACSE9570198,0,0,0,0,0,0,0,0,0,0,0,0
Sultan_Qaboos,1.0,M2778,22ACSE3241918,0,0,0,0,0,0,0,0,0,0,0,0
Susie_Castillo,2.0,M2779,22ACSE3405282,0,0,0,0,0,0,0,0,0,0,0,0
Suzanne_Torrance,1.0,M2780,22ACSE4509861,0,0,0,0,0,0,0,0,0,0,0,0
Sylvester_Stallone,9.0,M2781,22ACSE7476538,0,0,0,0,0,0,0,0,0,0,0,0
Sylvie_Guillem,1.0,M2782,22ACSE4608321,0,0,0,0,0,0,0,0,0,0,0,0
TJ_Ford,1.0,M2783,22ACSE5165556,0,0,0,0,0,0,0,0,0,0,0,0
Takashi_Sorimachi,2.0,M2784,22ACSE5577670,0,0,0,0,0,0,0,0,0,0,0,0
Tang_Jiaxuan,11.0,M2785,22ACSE8139698,0,0,0,0,0,0,0,0,0,0,0,0
Tanya_Holyk,1.0,M2786,22ACSE3041374,0,0,0,0,0,0,0,0,0,0,0,0
Tara_Kirk,1.0,M2787,22ACSE4049848,0,0,0,0,0,0,0,0,0,0,0,0
Tatjana_Gsell,1.0,M2788,22ACSE5397260,0,0,0,0,0,0,0,0,0,0,0,0
Teresa_Worbis,1.0,M2789,22ACSE3567599,0,0,0,0,0,0,0,0,0,0,0,0
Terje_Roed-Larsen,2.0,M2790,22ACSE1731241,0,0,0,0,0,0,0,0,0,0,0,0
Terrence_Kiel,1.0,M2791,22ACSE4572297,0,0,0,0,0,0,0,0,0,0,0,0
Thabo_Mbeki,5.0,M2792,22ACSE4253297,0,0,0,0,0,0,0,0,0,0,0,0
Theresa_Gattung,1.0,M2793,22ACSE8515548,0,0,0,0,0,0,0,0,0,0,0,0
Thomas_Birmingham,2.0,M2794,22ACSE5381332,0,0,0,0,0,0,0,0,0,0,0,0
Thomas_Kelly,1.0,M2795,22ACSE9072841,0,0,0,0,0,0,0,0,0,0,0,0
Tian_Liang,1.0,M2796,22ACSE3175877,0,0,0,0,0,0,0,0,0,0,0,0
Tian_Zhuang_Zhuang,1.0,M2797,22ACSE7619630,0,0,0,0,0,0,0,0,0,0,0,0
Tiger_Woods,23.0,M2798,22ACSE5541971,0,0,0,0,0,0,0,0,0,0,0,0
Tim_Curry,2.0,M2799,22ACSE3797803,0,0,0,0,0,0,0,0,0,0,0,0
Tim_Pawlenty,1.0,M2800,22ACSE5382960,0,0,0,0,0,0,0,0,0,0,0,0
Timothy_Coughlin,1.0,M2801,22ACSE2797358,0,0,0,0,0,0,0,0,0,0,0,0
Timothy_Rigas,1.0,M2802,22ACSE6090243,0,0,0,0,0,0,0,0,0,0,0,0
Tina_Andrews,1.0,M2803,22ACSE1045735,0,0,0,0,0,0,0,0,0,0,0,0
Tom_Brady,2.0,M2804,22ACSE8248108,0,0,0,0,0,0,0,0,0,0,0,0
Tomas_Enge,1.0,M2805,22ACSE6193099,0,0,0,0,0,0,0,0,0,0,0,0
Tony_Cummo,1.0,M2806,22ACSE1661294,0,0,0,0,0,0,0,0,0,0,0,0
Tori_Amos,1.0,M2807,22ACSE4750533,0,0,0,0,0,0,0,0,0,0,0,0
Toshihiko_Fukui,3.0,M2808,22ACSE7318158,0,0,0,0,0,0,0,0,0,0,0,0
Trevor_McDonald,1.0,M2809,22ACSE4785873,0,0,0,0,0,0,0,0,0,0,0,0
Troy_Aikman,1.0,M2810,22ACSE9064060,0,0,0,0,0,0,0,0,0,0,0,0
Ulrich_Kueperkoch,1.0,M2811,22ACSE2029544,0,0,0,0,0,0,0,0,0,0,0,0
Uma_Thurman,3.0,M2812,22ACSE5967359,0,0,0,0,0,0,0,0,0,0,0,0
Urmila_Matondkar,1.0,M2813,22ACSE9237376,0,0,0,0,0,0,0,0,0,0,0,0
Vaclav_Klaus,2.0,M2814,22ACSE9968540,0,0,0,0,0,0,0,0,0,0,0,0
Vadim_Devyatovskiy,1.0,M2815,22ACSE4587018,0,0,0,0,0,0,0,0,0,0,0,0
Valeri_Bure,1.0,M2816,22ACSE6776238,0,0,0,0,0,0,0,0,0,0,0,0
Vanessa_Incontrada,4.0,M2817,22ACSE4629153,0,0,0,0,0,0,0,0,0,0,0,0
Viara_Vike-Freiberga,1.0,M2818,22ACSE7276774,0,0,0,0,0,0,0,0,0,0,0,0
Vin_Diesel,2.0,M2819,22ACSE5400647,0,0,0,0,0,0,0,0,0,0,0,0
Viola_Davis,1.0,M2820,22ACSE2130266,0,0,0,0,0,0,0,0,0,0,0,0
Vladimir_Spidla,3.0,M2821,22ACSE6795075,0,0,0,0,0,0,0,0,0,0,0,0
Vojislav_Seselj,1.0,M2822,22ACSE5759706,0,0,0,0,0,0,0,0,0,0,0,0
Vyacheslav_Fetisov,1.0,M2823,22ACSE4291502,0,0,0,0,0,0,0,0,0,0,0,0
Wang_Nan,1.0,M2824,22ACSE5868752,0,0,0,0,0,0,0,0,0,0,0,0
Wei_Wu,1.0,M2825,22ACSE1660139,0,0,0,0,0,0,0,0,0,0,0,0
Wendy_Kennedy,1.0,M2826,22ACSE2999726,0,0,0,0,0,0,0,0,0,0,0,0
William_Cocksedge,1.0,M2827,22ACSE1369856,0,0,0,0,0,0,0,0,0,0,0,0
William_Harrison,1.0,M2828,22ACSE2873581,0,0,0,0,0,0,0,0,0,0,0,0
William_Pryor_Jr,1.0,M2829,22ACSE3452246,0,0,0,0,0,0,0,0,0,0,0,0
William_Shatner,1.0,M2830,22ACSE3518240,0,0,0,0,0,0,0,0,0,0,0,0
William_Swor,1.0,M2831,22ACSE6181292,0,0,0,0,0,0,0,0,0,0,0,0
Wim_Duisenberg,1.0,M2832,22ACSE7897571,0,0,0,0,0,0,0,0,0,0,0,0
Win_Aung,4.0,M2833,22ACSE7445143,0,0,0,0,0,0,0,0,0,0,0,0
Wu_Peng,1.0,M2834,22ACSE6488573,0,0,0,0,0,0,0,0,0,0,0,0
Yasein_Taher,1.0,M2835,22ACSE8044323,0,0,0,0,0,0,0,0,0,0,0,0
Yusuf_Misbac,1.0,M2836,22ACSE5532654,0,0,0,0,0,0,0,0,0,0,0,0
Zakia_Hakki,1.0,M2837,22ACSE2920847,0,0,0,0,0,0,0,0,0,0,0,0
Zhang_Ziyi,4.0,M2838,22ACSE8081532,0,0,0,0,0,0,0,0,0,0,0,0
Zurab_Tsereteli,1.0,M2839,22ACSE1595004,0,0,0,0,0,0,0,0,0,0,0,0
,,M2840,22ACSE4855582,0,0,0,0,0,0,0,0,0,0,0,0
Aaron_Guiel,1.0,M2841,22ACSE3987024,0,0,0,0,0,0,0,0,0,0,0,0
Aaron_Peirsol,4.0,M2842,22ACSE6952560,0,0,0,0,0,0,0,0,0,0,0,0
Aby_Har-Even,1.0,M2843,22ACSE1915827,0,0,0,0,0,0,0,0,0,0,0,0
Adrian_Nastase,2.0,M2844,22ACSE6549221,0,0,0,0,0,0,0,0,0,0,0,0
Ahmed_Chalabi,5.0,M2845,22ACSE2846506,0,0,0,0,0,0,0,0,0,0,0,0
Ahmed_Ghazi,1.0,M2846,22ACSE9408217,0,0,0,0,0,0,0,0,0,0,0,0
Ahmet_Demir,1.0,M2847,22ACSE5891809,0,0,0,0,0,0,0,0,0,0,0,0
Ain_Seppik,1.0,M2848,22ACSE8427657,0,0,0,0,0,0,0,0,0,0,0,0
Aishwarya_Rai,1.0,M2849,22ACSE2450040,0,0,0,0,0,0,0,0,0,0,0,0
Alan_Zemaitis,1.0,M2850,22ACSE4850934,0,0,0,0,0,0,0,0,0,0,0,0
Albrecht_Mentz,2.0,M2851,22ACSE3454772,0,0,0,0,0,0,0,0,0,0,0,0
Alejandro_Toledo,39.0,M2852,22ACSE9359196,0,0,0,0,0,0,0,0,0,0,0,0
Alex_Cejka,1.0,M2853,22ACSE6641443,0,0,0,0,0,0,0,0,0,0,0,0
Alexander_Losyukov,4.0,M2854,22ACSE3625056,0,0,0,0,0,0,0,0,0,0,0,0
Alexandra_Rozovskaya,1.0,M2855,22ACSE6522473,0,0,0,0,0,0,0,0,0,0,0,0
Alexandre_Daigle,1.0,M2856,22ACSE8802352,0,0,0,0,0,0,0,0,0,0,0,0
Ali_Bin_Hussein,1.0,M2857,22ACSE2500725,0,0,0,0,0,0,0,0,0,0,0,0
Alicia_Hollowell,1.0,M2858,22ACSE6919607,0,0,0,0,0,0,0,0,0,0,0,0
Alimzhan_Tokhtakhounov,2.0,M2859,22ACSE9800648,0,0,0,0,0,0,0,0,0,0,0,0
Alisha_Richman,1.0,M2860,22ACSE2212175,0,0,0,0,0,0,0,0,0,0,0,0
Amelie_Mauresmo,21.0,M2861,22ACSE2327185,0,0,0,0,0,0,0,0,0,0,0,0
Amr_Moussa,1.0,M2862,22ACSE5958990,0,0,0,0,0,0,0,0,0,0,0,0
Ana_Claudia_Talancon,1.0,M2863,22ACSE7090655,0,0,0,0,0,0,0,0,0,0,0,0
Andre_Lange,1.0,M2864,22ACSE2010138,0,0,0,0,0,0,0,0,0,0,0,0
Andrea_Kiser,1.0,M2865,22ACSE3052119,0,0,0,0,0,0,0,0,0,0,0,0
Andres_DAlessandro,1.0,M2866,22ACSE4897726,0,0,0,0,0,0,0,0,0,0,0,0
Anette_Hosoi,1.0,M2867,22ACSE5759995,0,0,0,0,0,0,0,0,0,0,0,0
Angelo_Reyes,4.0,M2868,22ACSE7500347,0,0,0,0,0,0,0,0,0,0,0,0
Anne_Heche,1.0,M2869,22ACSE5713660,0,0,0,0,0,0,0,0,0,0,0,0
Annie_Machon,1.0,M2870,22ACSE6783689,0,0,0,0,0,0,0,0,0,0,0,0
Antje_Buschschulte,1.0,M2871,22ACSE4545533,0,0,0,0,0,0,0,0,0,0,0,0
Anton_Balasingham,1.0,M2872,22ACSE9112015,0,0,0,0,0,0,0,0,0,0,0,0
Ari_Bousbib,1.0,M2873,22ACSE3102920,0,0,0,0,0,0,0,0,0,0,0,0
Armando_Avila_Panchame,1.0,M2874,22ACSE4786495,0,0,0,0,0,0,0,0,0,0,0,0
Arnie_Boehm,1.0,M2875,22ACSE2901238,0,0,0,0,0,0,0,0,0,0,0,0
BJ_Habibie,1.0,M2876,22ACSE7836310,0,0,0,0,0,0,0,0,0,0,0,0
Bak_Chang-Ryun,1.0,M2877,22ACSE5167196,0,0,0,0,0,0,0,0,0,0,0,0
Baz_Luhrmann,1.0,M2878,22ACSE3827620,0,0,0,0,0,0,0,0,0,0,0,0
Begum_Khaleda_Zia,2.0,M2879,22ACSE1237528,0,0,0,0,0,0,0,0,0,0,0,0
Ben_Cahoon,1.0,M2880,22ACSE6208790,0,0,0,0,0,0,0,0,0,0,0,0
Ben_Curtis,3.0,M2881,22ACSE6488559,0,0,0,0,0,0,0,0,0,0,0,0
Benicio_Del_Toro,1.0,M2882,22ACSE6132144,0,0,0,0,0,0,0,0,0,0,0,0
Bertrand_Delanoe,1.0,M2883,22ACSE6168283,0,0,0,0,0,0,0,0,0,0,0,0
Bijan_Namdar_Zangeneh,2.0,M2884,22ACSE2376283,0,0,0,0,0,0,0,0,0,0,0,0
Bill_Kong,1.0,M2885,22ACSE5461247,0,0,0,0,0,0,0,0,0,0,0,0
Bill_Paxton,4.0,M2886,22ACSE3528533,0,0,0,0,0,0,0,0,0,0,0,0
Billy_Crystal,6.0,M2887,22ACSE6127091,0,0,0,0,0,0,0,0,0,0,0,0
Billy_Graham,2.0,M2888,22ACSE8693709,0,0,0,0,0,0,0,0,0,0,0,0
Bob_Colvin,2.0,M2889,22ACSE3791207,0,0,0,0,0,0,0,0,0,0,0,0
Bob_Taft,1.0,M2890,22ACSE3940950,0,0,0,0,0,0,0,0,0,0,0,0
Boris_Henry,1.0,M2891,22ACSE6320885,0,0,0,0,0,0,0,0,0,0,0,0
Brandon_Boyd,1.0,M2892,22ACSE8956455,0,0,0,0,0,0,0,0,0,0,0,0
Brendan_Fraser,1.0,M2893,22ACSE7011755,0,0,0,0,0,0,0,0,0,0,0,0
Brent_Coles,1.0,M2894,22ACSE1948319,0,0,0,0,0,0,0,0,0,0,0,0
Brett_Hull,1.0,M2895,22ACSE6297104,0,0,0,0,0,0,0,0,0,0,0,0
Brett_Perry,1.0,M2896,22ACSE4010763,0,0,0,0,0,0,0,0,0,0,0,0
Brian_Cowen,2.0,M2897,22ACSE4295794,0,0,0,0,0,0,0,0,0,0,0,0
Brian_Van_Dusen,1.0,M2898,22ACSE6907872,0,0,0,0,0,0,0,0,0,0,0,0
Brittany_Snow,1.0,M2899,22ACSE2138354,0,0,0,0,0,0,0,0,0,0,0,0
Bruce_Arena,1.0,M2900,22ACSE3597411,0,0,0,0,0,0,0,0,0,0,0,0
Bruce_Willis,1.0,M2901,22ACSE6784768,0,0,0,0,0,0,0,0,0,0,0,0
Bryant_Young,1.0,M2902,22ACSE9683475,0,0,0,0,0,0,0,0,0,0,0,0
Buddy_Ryan,1.0,M2903,22ACSE9866615,0,0,0,0,0,0,0,0,0,0,0,0
Butch_Davis,2.0,M2904,22ACSE7240692,0,0,0,0,0,0,0,0,0,0,0,0
Byron_Scott,2.0,M2905,22ACSE1356909,0,0,0,0,0,0,0,0,0,0,0,0
Camille_Lewis,1.0,M2906,22ACSE4481429,0,0,0,0,0,0,0,0,0,0,0,0
Candice_Beatty,1.0,M2907,22ACSE1237781,0,0,0,0,0,0,0,0,0,0,0,0
Carlos_Juarez,1.0,M2908,22ACSE7228731,0,0,0,0,0,0,0,0,0,0,0,0
Carol_Burnett,2.0,M2909,22ACSE8800565,0,0,0,0,0,0,0,0,0,0,0,0
Carol_Niedermayer,1.0,M2910,22ACSE1662176,0,0,0,0,0,0,0,0,0,0,0,0
